Customer_ID,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6
81180514,397.26,1275.22,152.66,46.77,36.74,12.77
81180596,248.16,111.95,317.50,54.06,66.07,32.89
81185710,226.02,111.33,269.70,27.05,19.58,
81185845,195.93,229.75,111.16,18.22,25.15,
81190003,109.09,1568.43,252.96,30.59,42.25,36.07
81191054,144.73,50.60,23.15,5.96,4.87,10.01
81193482,211.35,208.69,60.44,15.49,11.22,
81201201,462.03,1131.21,237.19,51.15,51.15,
81203727,223.20,84.62,354.76,41.93,31.63,53.65
81204424,190.71,44.55,42.00,5.58,7.39,
81204510,159.68,57.63,171.38,27.38,18.26,
81205597,160.11,1141.59,159.16,72.10,61.41,
81208636,120.12,1325.88,167.08,67.29,72.89,
81221686,194.88,214.25,251.59,113.69,123.17,109.97
81225623,153.23,28.61,43.85,16.17,11.24,3.50
81238131,275.51,1239.24,207.82,66.34,44.23,2.30
81239549,119.49,,,114.64,97.66,88.63
81241544,201.77,58.34,47.62,11.63,14.21,2.86
81248699,107.37,45.46,148.34,65.43,98.15,
81251453,200.35,81.86,243.97,28.57,39.46,
81252931,193.25,53.20,33.26,0.68,1.01,
81253872,257.34,99.62,313.84,20.73,24.33,29.89
81263036,198.56,106.72,356.22,41.51,59.74,44.18
81268016,236.93,105.50,407.69,40.68,27.12,
81269755,196.29,116.30,347.14,63.03,58.19,21.53
81273540,102.29,43.41,196.74,94.33,62.88,145.92
81278711,129.43,75.32,174.41,91.48,116.44,
81284022,121.40,65.42,,72.31,64.13,
81294773,188.51,46.73,28.00,4.92,3.28,8.75
81296061,140.00,85.49,304.14,27.04,27.04,
81303511,219.44,95.90,283.28,44.13,47.81,
81305071,135.09,,216.23,28.36,31.97,
81314190,118.99,115.63,175.19,112.18,74.79,120.84
81315335,199.21,91.76,399.60,46.26,30.84,
81320445,175.06,1041.09,,7.12,5.60,
81321092,274.90,112.44,443.91,73.55,53.26,39.97
81324808,125.62,106.58,145.80,81.32,54.21,
81336907,225.18,121.47,,,,
81344362,232.98,104.14,,60.58,43.87,38.10
81346873,200.98,1580.91,,24.70,32.75,
81348115,256.89,94.48,424.04,51.41,57.97,
81349757,333.75,929.94,92.97,45.52,60.35,
81350292,216.38,249.24,,7.40,7.40,
81354970,167.96,135.75,163.54,92.43,127.63,
81358550,272.71,86.91,269.25,50.47,46.58,20.51
81365465,139.00,1517.51,420.00,78.16,99.47,20.94
81366329,151.73,43.98,,2.71,3.46,
81368814,328.44,113.19,,28.35,31.97,
81374628,261.07,98.14,419.93,56.41,37.60,
81383471,127.23,253.26,32.36,1.46,1.64,
81388072,490.13,1227.70,328.93,5.67,3.78,
81393884,189.94,51.32,44.39,10.07,8.58,
81403079,160.15,79.36,283.86,14.51,20.89,23.41
81405856,205.98,244.20,154.26,8.54,5.94,9.61
81409840,118.97,36.55,157.59,87.87,69.04,
81417490,186.15,1115.58,97.10,54.01,42.44,32.77
81422752,152.91,54.30,,,,
81423175,113.24,158.44,55.68,20.92,20.09,
81429764,114.63,199.04,138.91,15.23,17.88,
81429777,123.56,176.72,48.72,27.59,24.47,7.26
81437724,117.31,176.64,177.32,80.20,86.89,
81437881,158.13,63.36,,100.51,113.34,
81440908,248.59,104.24,345.90,68.45,51.63,44.16
81443766,,223.94,,,,
81451457,81.58,80.60,274.20,96.22,92.45,112.62
81452602,215.54,80.42,340.19,16.55,23.82,
81454071,213.52,120.92,396.02,44.42,42.67,
81456000,132.91,131.41,,,,
81466815,113.43,149.60,86.03,5.78,7.06,5.50
81469788,188.12,58.10,47.56,5.69,6.16,11.49
81476361,151.29,63.67,32.90,7.86,10.85,7.37
81478864,145.47,29.54,24.32,1.93,1.29,
81481084,207.45,116.78,413.60,40.41,33.06,30.22
81483055,187.35,57.09,215.57,155.41,137.81,
81485026,235.38,122.18,456.94,40.19,30.32,
81485820,136.55,63.12,14.93,9.59,7.84,
81490186,283.50,96.58,344.44,56.81,56.81,30.91
81496998,153.82,212.17,136.07,0.57,0.82,
81501996,199.10,219.57,51.17,14.16,11.58,
81505101,508.30,1589.28,417.08,53.62,77.17,87.23
81505749,138.36,28.59,,,,
81510684,177.57,55.81,26.81,7.84,6.68,2.97
81513632,160.72,63.38,162.40,77.49,116.24,82.80
81518043,111.10,125.23,111.12,56.87,81.83,99.20
81518830,183.24,36.71,,,,
81524268,166.58,35.53,47.09,7.93,5.28,11.41
81529137,397.68,898.35,106.05,73.53,53.25,
81532942,174.21,109.80,183.86,124.05,89.83,
81535441,155.83,246.21,125.62,24.76,22.86,18.12
81539994,157.36,53.57,16.45,3.56,4.92,3.46
81543368,332.62,817.46,146.60,22.45,29.77,8.51
81548922,147.74,83.80,,49.88,46.05,
81555316,314.15,119.60,482.97,38.77,51.39,59.91
81556629,178.94,64.46,28.76,5.56,6.28,11.96
81556844,192.73,237.40,57.48,15.47,17.45,10.50
81561246,159.75,269.51,,24.18,32.06,
81567900,279.96,97.75,322.62,64.39,50.60,63.17
81568912,138.44,41.28,49.83,5.72,6.19,
81571192,183.34,87.33,296.80,53.75,63.09,
81580518,491.52,1268.71,190.47,20.21,20.21,
81582511,171.71,72.30,,35.42,48.92,
81583909,149.64,210.37,48.71,27.27,18.18,11.84
81584605,181.46,69.36,17.75,10.67,7.42,
81590528,168.35,215.29,130.83,5.06,3.37,1.39
81596215,168.44,56.11,,13.20,14.31,
81602946,194.96,150.44,,25.73,17.16,
81608499,188.66,45.78,46.95,13.65,14.79,0.04
81609367,189.23,48.96,30.68,2.55,3.39,
81611069,112.73,,120.04,10.32,13.68,
81614260,139.24,41.33,41.46,11.62,10.72,0.18
81616938,132.79,78.21,,67.99,60.29,74.75
81617767,266.58,84.44,350.69,22.48,26.38,42.99
81622877,219.18,172.53,58.77,20.20,14.03,
81625135,194.94,41.49,38.16,11.87,10.52,11.00
81627451,193.09,61.88,37.55,2.57,3.69,
81635541,123.70,49.52,240.68,26.32,20.68,11.47
81644024,178.89,115.23,,54.31,40.97,
81653045,153.93,77.40,,38.87,58.31,
81659103,146.73,214.17,123.14,2.84,2.14,8.29
81660654,153.52,56.01,14.78,0.04,0.07,2.83
81665821,174.31,211.22,164.82,24.53,25.53,
81666435,82.89,92.02,135.45,73.53,82.91,
81674299,191.47,62.47,33.72,7.70,9.81,2.66
81675391,88.03,101.03,218.42,76.95,94.04,
81677275,114.42,39.07,,67.66,70.42,75.54
81678936,237.03,1639.96,221.84,12.61,10.74,
81684321,262.71,1093.04,254.06,0.25,0.23,14.53
81684904,172.57,1144.03,217.29,32.33,44.64,
81686573,128.82,72.48,237.73,44.21,33.35,
81689059,167.32,178.78,,,,
81693141,117.19,78.31,217.63,38.18,46.66,
81708703,181.35,110.27,376.55,53.16,38.49,
81723438,278.41,99.72,324.11,39.67,32.46,58.18
81723797,180.79,155.91,185.88,111.72,103.13,
81724317,175.97,119.55,171.86,95.37,66.27,
81724474,147.41,181.74,,,,
81724696,61.72,,,67.06,78.72,
81737737,265.66,124.34,551.36,34.91,50.24,51.26
81738497,160.31,,,18.89,18.15,
81743898,134.43,270.58,,8.74,6.59,
81752356,230.52,96.57,215.36,19.89,28.62,20.57
81758360,119.62,,,86.18,89.70,107.59
81761121,118.17,152.56,193.43,91.65,66.37,
81764998,300.61,115.90,479.97,35.18,25.48,38.49
81767060,89.59,188.05,,87.16,110.94,
81771918,240.26,125.34,393.04,60.56,42.09,
81772301,259.62,119.05,462.81,73.65,57.87,
81772684,174.02,179.76,137.31,11.02,11.93,19.38
81781047,114.64,64.73,,84.99,61.55,99.09
81793669,188.38,132.27,279.60,29.46,39.05,58.73
81803547,385.54,1416.64,325.25,94.48,77.30,
81805964,176.67,284.94,61.40,14.48,21.73,15.15
81807250,65.75,35.43,143.82,17.00,16.34,15.83
81809082,173.63,67.91,256.41,15.08,17.00,
81817746,157.50,69.70,,11.63,14.80,
81819457,125.94,104.73,236.56,102.01,90.46,106.45
81820915,461.79,1417.47,152.49,70.05,67.31,
81821641,95.32,29.37,,58.71,74.73,78.22
81828748,247.16,119.71,335.34,44.77,31.11,52.89
81834484,187.90,201.86,181.27,99.32,107.60,
81842629,137.93,161.77,123.84,21.88,21.88,
81846879,104.56,115.65,186.43,92.16,88.54,84.15
81847968,145.47,231.92,92.39,8.63,10.13,5.64
81851220,238.24,115.73,392.03,36.86,24.57,30.34
81854447,118.65,220.13,105.84,15.22,21.01,
81859437,142.51,50.67,14.36,8.59,8.59,
81863111,129.09,130.58,,75.11,84.70,
81874881,185.00,186.03,189.77,97.36,64.91,142.34
81877286,166.16,244.40,127.25,19.11,15.63,
81880664,161.26,90.08,210.52,97.13,123.61,
81888873,127.37,246.35,,8.90,12.30,13.78
81894379,207.26,191.75,117.53,15.80,21.82,12.26
81897974,260.34,296.32,194.38,3.04,2.39,4.21
81901186,147.48,67.99,56.04,0.27,0.35,3.94
81906694,118.03,185.31,,9.09,11.57,
81916140,182.68,38.73,32.64,1.20,1.11,
81919152,188.62,29.35,27.41,8.70,9.81,10.61
81921428,173.82,43.84,38.95,2.43,3.49,9.74
81923816,156.48,54.33,,3.61,3.20,
81923948,180.73,,282.17,45.14,52.98,
81930755,84.49,165.06,,113.94,97.06,111.02
81934840,137.27,81.53,303.13,35.02,48.36,27.41
81935655,154.03,67.91,31.56,2.08,2.88,9.71
81939041,174.91,91.66,,48.37,56.78,66.56
81939458,122.90,129.22,182.43,66.78,92.21,61.34
81941286,104.38,41.42,,67.57,62.38,
81945623,236.56,90.11,409.95,20.20,25.72,
81951184,112.15,44.79,148.07,59.62,46.85,72.11
81954282,110.08,233.11,111.89,21.01,24.66,
81956902,159.33,81.46,,25.35,28.59,27.88
81962439,155.30,58.54,176.96,70.80,60.31,
81962817,149.40,136.36,,87.31,77.42,
81964202,152.07,61.69,29.48,6.67,8.84,4.08
81964344,196.16,114.70,259.10,29.18,41.99,25.13
81969541,397.07,1709.12,166.79,122.66,88.83,90.94
81970848,203.66,117.77,318.36,18.17,26.14,
81986570,185.44,1067.76,,14.15,20.36,20.64
81987462,156.92,95.58,279.96,119.20,89.93,93.04
81992812,260.42,102.21,,,,
81993394,242.57,102.67,276.75,29.60,40.87,23.20
81995265,143.37,33.22,46.62,3.12,3.25,6.69
81999164,214.29,101.47,308.70,32.02,21.35,
81999350,84.25,56.04,232.57,81.00,58.66,121.62
82000537,243.05,1300.19,137.89,3.83,5.74,75.14
82007576,293.98,146.28,443.83,24.75,24.75,50.78
82011207,198.50,87.76,248.75,45.77,60.68,
82012869,176.45,78.23,325.58,18.44,13.91,16.05
82013941,239.81,88.52,307.24,28.82,28.82,
82015225,139.51,127.95,256.48,78.55,113.04,110.67
82019628,107.02,101.31,236.63,116.32,80.84,
82022261,158.52,169.91,142.34,24.01,21.30,
82026901,205.80,174.60,132.07,11.27,8.50,21.78
82039958,299.08,,317.46,57.57,47.11,
82048900,178.76,1366.32,,74.73,91.34,
82055117,155.24,88.83,244.23,42.35,36.08,32.98
82055673,255.47,91.23,373.04,41.92,43.64,
82057259,162.66,90.07,263.26,90.25,110.31,135.60
82061008,186.46,131.22,427.45,44.04,44.04,
82061107,225.59,82.52,236.75,36.16,24.11,24.18
82063023,274.69,149.67,552.06,24.47,29.90,
82063031,106.82,211.07,129.74,3.32,3.74,3.36
82065834,180.27,1312.23,283.20,47.22,41.87,35.83
82066375,357.39,,465.37,40.95,36.32,
82067790,260.78,86.93,234.06,35.20,28.80,54.58
82072306,144.62,,33.25,7.99,11.03,
82074972,126.54,140.94,249.95,94.69,87.40,
82078633,142.92,79.16,152.92,77.00,106.34,138.38
82082860,413.95,956.38,274.73,56.17,65.94,
82083034,127.60,172.26,130.49,7.62,7.94,1.09
82087158,131.39,70.58,307.83,32.44,33.77,
82090366,100.19,75.38,,89.14,67.25,
82091310,182.83,40.13,32.99,15.08,10.48,
82092625,173.91,35.61,51.29,1.19,0.94,
82098766,151.26,43.38,27.37,7.51,8.81,
82101512,180.31,207.39,94.40,5.38,5.60,7.87
82103568,328.05,100.29,415.88,55.26,51.01,
82106608,173.78,63.36,21.28,0.28,0.25,
82109321,174.94,63.41,233.35,121.82,95.71,162.45
82110676,175.68,62.61,251.16,73.55,101.56,111.22
82114598,331.96,1198.77,164.67,50.46,54.67,
82116556,172.78,35.46,38.39,8.42,6.89,5.33
82120237,164.30,97.90,289.91,31.56,38.58,53.96
82124523,219.74,215.81,49.33,6.38,4.44,22.70
82124616,175.20,258.94,,30.53,28.18,18.16
82125824,148.59,94.42,203.57,50.78,41.55,
82129178,236.50,106.11,,,,
82138346,195.19,113.80,333.55,24.09,28.27,29.43
82138635,76.85,172.74,,8.37,10.24,
82143576,182.41,43.72,19.75,6.39,4.44,10.23
82152033,187.16,259.56,40.21,9.41,7.70,
82153007,168.29,243.45,,10.45,11.32,
82156763,123.85,196.32,60.12,0.99,1.37,5.64
82157369,167.09,54.45,189.68,76.91,90.28,110.27
82164162,145.35,93.57,215.20,93.91,62.60,
82170156,145.95,67.70,30.93,13.57,9.82,1.27
82179219,228.72,114.39,285.36,46.36,64.02,39.36
82179270,130.31,163.70,241.24,75.86,104.77,
82180067,178.90,206.22,108.79,27.03,18.02,15.02
82189811,243.66,121.29,265.72,26.21,39.31,
82192920,409.74,1314.43,127.66,71.30,47.53,
82196430,394.95,1105.88,195.42,27.91,37.00,49.10
82200107,124.70,142.17,238.00,103.44,103.44,140.95
82206997,335.35,123.86,514.93,50.75,46.84,62.93
82207970,219.57,218.08,,13.47,14.02,
82213386,286.22,1039.60,192.57,45.51,57.92,9.61
82220299,116.27,145.87,252.97,70.66,79.69,109.53
82226699,180.34,30.15,53.98,3.80,5.71,9.01
82226926,67.83,34.27,201.20,74.35,83.85,
82228411,142.80,66.46,,2.21,1.73,10.37
82242505,170.35,79.54,,19.72,20.53,
82244754,181.00,67.08,183.67,26.54,19.22,
82246752,114.06,176.42,166.55,61.99,82.18,
82248753,438.08,1415.25,101.08,42.09,58.13,10.67
82249003,177.75,73.68,376.07,44.32,52.02,20.12
82249946,180.37,37.24,51.49,4.60,4.25,
82253674,,109.93,,22.72,24.62,
82258062,154.90,140.90,,84.25,111.67,
82265130,151.03,1241.01,266.81,7.48,6.90,13.42
82269793,184.69,1649.30,107.75,50.70,70.01,76.70
82272503,145.27,178.21,65.17,5.07,5.50,
82272917,141.35,65.81,54.30,0.74,0.61,
82277495,158.64,53.40,18.69,7.33,10.12,
82278221,60.32,140.09,169.73,53.31,76.71,
82280109,304.42,125.29,,28.16,38.88,
82284598,209.27,70.67,205.05,25.56,30.01,20.12
82286279,203.76,569.16,116.62,8.13,10.35,
82287300,197.02,229.94,70.17,8.72,9.07,
82287764,357.00,1493.06,174.82,1.37,1.82,63.35
82290113,242.39,138.81,371.02,35.13,32.43,
82294358,156.79,56.63,44.25,1.53,1.53,
82297153,264.59,92.66,,74.51,51.78,
82302713,214.33,1166.24,118.71,60.82,68.59,
82308587,256.02,112.75,,35.54,35.54,
82313997,187.39,96.15,278.18,28.92,24.63,
82318806,127.99,245.59,105.98,21.42,19.77,4.48
82319128,102.52,553.79,,,,
82322993,176.41,1205.86,295.24,3.51,3.81,
82329387,159.99,96.26,293.33,52.48,59.18,
82336154,176.61,,349.27,41.59,34.02,21.63
82338621,214.83,63.12,338.65,39.30,34.85,
82351368,87.14,204.07,,109.80,128.89,
82352109,260.50,1725.17,244.60,49.44,43.85,53.93
82354652,170.14,82.36,251.57,15.23,18.62,11.67
82365175,75.86,91.89,200.61,83.58,94.24,
82370521,119.55,75.53,151.11,63.43,95.15,
82370571,222.37,132.40,294.30,25.84,35.69,34.89
82374882,252.19,132.12,,38.68,38.68,
82379478,140.33,92.59,178.50,113.98,109.51,
82388211,195.13,96.82,312.18,45.94,39.13,43.76
82388680,537.02,245.90,1059.84,500.32,611.50,
82398055,139.31,83.50,261.59,25.56,28.82,38.63
82398861,71.36,116.59,175.79,96.61,67.14,90.90
82399661,200.90,275.01,,18.04,27.05,
82416590,95.97,33.59,230.03,94.80,77.57,
82416793,171.01,100.10,405.94,49.70,49.70,
82417859,293.61,1397.34,,89.72,86.21,
82423506,149.67,,,9.37,11.92,
82430822,171.14,96.13,272.74,131.91,126.73,117.72
82437334,170.42,213.91,55.95,20.07,13.95,3.16
82449902,71.93,103.88,156.27,59.02,81.51,
82450844,262.28,102.46,403.95,44.73,59.29,
82451327,169.73,185.07,119.48,12.17,12.67,
82455281,170.24,1307.91,,20.74,17.66,
82455651,116.06,59.14,269.06,18.53,25.60,39.60
82457714,76.20,52.20,181.66,101.28,82.86,147.67
82458827,176.35,114.00,175.66,114.63,119.30,112.01
82460834,130.41,105.31,215.84,91.61,103.31,170.62
82462607,84.91,138.77,202.26,64.75,93.17,101.77
82466685,203.29,97.45,321.60,60.62,40.41,
82475498,93.41,47.48,152.50,74.72,87.71,
82478121,181.76,265.58,100.11,28.89,21.80,
82480814,168.54,224.74,53.02,19.32,18.57,6.86
82481185,138.90,55.16,,5.69,3.80,
82483305,160.58,62.59,53.70,5.72,8.24,5.77
82485615,168.85,59.57,183.23,92.22,132.70,
82497999,234.83,1434.35,145.44,86.05,64.91,15.04
82500480,122.29,178.84,250.56,98.04,86.95,
82501867,198.15,91.63,365.51,41.24,54.66,14.78
82502648,142.79,154.67,258.92,85.50,100.37,
82506276,259.02,114.47,325.86,56.64,41.02,
82506821,97.11,118.36,187.27,95.20,66.15,
82511295,94.28,40.25,192.55,111.09,102.55,113.46
82516707,140.77,53.25,42.91,9.03,12.99,2.15
82518695,139.69,195.62,73.50,10.59,9.77,20.20
82521999,169.20,57.87,24.50,5.40,5.40,0.18
82531925,169.33,44.17,45.56,6.33,4.77,
82538292,230.42,86.14,372.22,20.79,29.92,55.18
82539286,142.01,68.72,178.40,47.00,32.66,25.72
82539558,151.50,93.55,156.18,103.86,72.18,107.77
82540167,149.33,170.98,,,,
82540336,266.39,131.09,510.66,68.08,73.75,
82546759,147.10,212.42,,2.00,2.34,
82548146,153.52,229.60,41.15,5.89,5.23,16.68
82555403,66.34,107.45,181.05,64.62,96.92,
82568893,139.90,82.93,298.65,40.08,35.55,43.64
82572589,137.38,44.69,18.15,7.04,10.14,5.97
82575227,1137.20,2281.16,1352.99,203.48,211.79,43.49
82581462,234.53,1514.25,230.62,2.24,1.69,41.08
82581732,153.93,98.19,220.88,113.65,78.98,100.61
82582193,424.17,1190.91,167.66,55.46,49.18,
82583557,195.76,94.06,217.12,49.24,37.14,
82586480,227.08,89.91,248.85,24.16,36.24,
82589498,1503.03,336.89,356.24,12.82,15.05,
82590413,1558.13,8622.14,1818.20,495.85,495.85,177.43
82590624,191.26,134.57,508.89,45.48,43.70,63.70
82595457,66.51,33.09,170.49,74.83,95.23,118.34
82598245,223.24,85.80,,,,
82601751,191.82,87.76,379.44,38.94,29.38,40.84
82605122,185.97,109.23,257.06,93.15,70.27,83.68
82608241,147.25,49.25,34.20,9.21,7.24,
82615095,187.49,93.68,,47.68,40.62,
82616204,197.45,80.07,323.33,41.37,52.65,
82616854,169.29,43.64,50.51,7.41,5.59,8.00
82619488,148.21,40.40,50.38,2.88,3.24,12.41
82620355,145.31,150.67,232.47,122.63,149.88,
82623961,201.54,74.41,,14.69,17.96,
82625190,277.00,119.38,376.26,60.12,62.58,43.89
82628427,145.87,53.52,259.06,37.23,28.09,19.88
82639379,183.52,87.55,253.24,38.38,30.15,
82639390,,1748.71,,35.77,29.27,16.22
82641236,107.82,58.15,118.18,74.96,72.02,92.48
82641901,,1710.69,,,,
82643013,111.45,713.63,181.69,42.01,53.46,4.17
82643029,124.99,240.30,133.37,14.08,10.19,14.02
82644781,375.11,1188.51,331.31,9.85,10.26,
82649454,151.41,218.18,,15.32,14.71,
82670095,154.61,57.08,194.05,93.76,105.72,
82675713,182.85,47.89,29.83,5.85,7.76,3.28
82678628,166.69,61.55,,3.06,3.19,
82680086,107.13,114.16,205.10,124.74,129.83,154.83
82683146,87.85,67.78,217.42,64.88,79.30,
82690243,139.15,124.11,237.15,76.26,70.40,
82690522,111.06,71.22,191.75,89.95,129.44,
82693782,142.85,131.65,193.01,86.61,114.81,
82695390,228.23,70.83,342.05,24.14,23.20,34.33
82697561,183.64,48.86,39.80,1.75,1.62,7.21
82698347,189.13,188.57,225.71,83.64,90.61,
82701314,205.10,191.31,130.34,16.49,22.78,
82701580,226.49,94.96,,69.27,54.43,
82709232,141.56,59.77,,4.91,3.71,
82710906,69.91,150.38,234.68,80.66,77.50,70.02
82711532,157.82,59.34,26.98,10.61,11.50,6.76
82712023,304.43,110.70,338.27,42.67,46.23,54.66
82712705,174.42,,,,,
82717430,190.17,41.45,21.70,1.97,1.42,
82718326,202.29,56.50,39.61,4.56,4.75,4.28
82736388,228.86,1421.83,,34.74,52.12,
82740776,131.81,247.20,31.82,11.85,14.48,
82741224,140.74,30.54,172.39,93.62,62.41,106.40
82742700,218.11,109.57,325.38,38.44,30.20,
82744128,191.75,98.22,305.16,47.05,45.20,
82744394,184.44,82.57,264.00,29.89,21.64,
82745541,137.37,114.66,207.59,96.84,93.05,
82748007,158.06,76.37,304.93,,,
82759660,185.70,101.78,347.92,23.74,35.61,
82766082,223.18,95.22,,23.59,28.83,25.10
82767008,233.39,107.31,379.64,19.93,23.40,
82767978,173.76,217.36,81.25,1.37,1.21,3.99
82773538,101.94,194.60,28.53,12.85,11.40,
82774189,252.69,85.17,274.92,58.41,42.29,
82774659,137.83,183.81,114.16,10.22,10.22,
82776834,159.31,51.58,269.20,97.44,86.41,
82778061,142.42,275.75,120.68,6.42,8.86,11.34
82780455,204.82,67.51,279.07,34.10,38.45,
82785806,188.17,167.35,87.59,5.19,5.86,5.24
82794936,169.67,253.98,132.71,24.49,27.62,
82797258,156.30,201.61,79.57,28.60,25.37,
82803757,217.49,88.77,380.45,56.10,47.78,17.01
82803770,141.70,80.90,,40.16,29.08,
82812154,196.65,107.21,379.09,48.08,66.40,
82812979,1806.57,345.81,206.58,29.35,27.10,60.79
82819137,538.77,1257.79,121.76,16.10,17.44,47.60
82826179,218.20,94.58,453.55,23.51,28.74,40.05
82826432,225.60,89.05,,45.33,62.61,42.99
82828436,117.87,99.89,190.55,75.61,81.92,74.69
82834044,145.69,63.48,203.00,129.50,86.34,
82834523,177.90,51.43,50.62,6.36,5.88,
82836698,185.44,86.27,,40.43,31.76,
82841534,151.00,1695.92,288.57,60.18,60.18,
82841913,288.59,127.06,557.58,59.22,54.67,
82843679,91.35,173.58,218.25,119.85,86.79,83.32
82854834,70.29,36.63,187.77,80.04,68.19,
82857521,140.60,69.94,307.29,87.68,126.18,
82866902,135.94,94.10,185.10,68.66,103.00,
82871085,177.41,224.45,66.53,15.91,21.08,
82874610,182.67,244.28,149.75,19.66,13.67,13.68
82876394,209.85,90.93,335.89,34.49,34.49,19.07
82877368,118.71,243.48,105.93,10.51,7.30,23.79
82878278,239.05,75.26,314.48,,,
82885203,87.71,179.04,202.19,100.03,78.60,
82886540,157.74,50.42,34.01,16.21,12.22,2.56
82896936,198.83,209.86,163.66,21.21,19.57,
82897254,121.27,47.55,159.41,86.92,68.29,
82900734,197.23,70.03,21.45,12.46,11.98,7.03
82901918,121.89,119.64,173.51,87.53,58.36,116.90
82903137,111.69,214.18,101.58,16.34,10.90,19.69
82907469,578.21,1772.53,140.70,99.89,88.58,43.76
82916765,184.42,46.20,51.62,0.20,0.14,
82918327,193.31,78.46,267.69,36.17,49.95,39.34
82920664,184.45,33.01,41.46,5.20,6.61,8.83
82927195,105.51,64.13,164.00,83.59,87.01,105.20
82927226,197.47,120.25,373.19,44.05,29.37,19.78
82932295,180.14,59.81,45.95,2.16,2.07,10.52
82938252,192.04,215.41,30.85,23.97,28.14,18.96
82945492,293.62,122.09,299.16,41.33,41.33,
82946606,349.72,1278.09,232.11,6.39,5.23,
82947756,210.97,85.02,223.93,33.35,34.71,24.80
82951712,353.54,149.72,,43.23,44.99,43.54
82955017,166.79,,40.75,10.65,9.44,
82957412,211.27,86.91,262.73,32.88,25.83,
82961169,163.84,61.44,52.89,4.59,6.35,
82966451,189.88,248.66,63.54,25.49,27.62,12.96
82975552,217.07,258.83,155.32,5.34,5.78,
82979905,175.94,,232.63,135.42,135.42,
82981411,114.36,81.36,203.00,103.49,84.68,113.17
82991810,121.23,82.69,269.96,18.84,18.11,
82996243,149.92,147.62,204.39,79.99,76.85,94.10
82999096,174.61,61.29,19.53,5.76,4.90,
82999734,148.60,29.32,45.80,9.51,10.31,
83000292,293.09,1262.08,227.65,43.27,50.80,
83001966,163.80,27.25,,1.88,1.41,
83003835,154.00,107.44,,101.30,101.30,
83004872,129.33,170.61,180.91,75.68,64.46,119.10
83004983,298.49,1481.68,168.85,,,
83005249,,43.77,30.78,4.29,6.17,
83012696,195.96,30.04,28.16,4.72,3.71,
83014728,165.95,88.55,,17.25,23.83,25.52
83021362,153.94,45.33,50.53,2.96,4.45,11.20
83024994,150.20,42.25,37.99,7.87,6.70,
83029845,197.90,55.37,18.70,13.67,12.62,
83032909,179.14,38.64,16.41,12.78,10.46,
83033357,148.44,64.55,19.21,6.30,4.75,
83034088,149.23,43.64,43.26,10.53,8.62,0.17
83060792,97.46,137.23,,94.64,80.62,63.25
83063808,155.01,169.46,225.10,95.57,72.10,
83066698,150.08,75.05,282.75,33.85,41.37,27.45
83075058,131.21,55.29,34.98,5.17,4.97,
83078534,127.14,77.45,161.79,72.89,89.09,
83078610,141.19,97.37,,88.92,67.08,
83079569,278.82,105.98,413.52,50.21,75.32,23.11
83086017,202.33,193.41,92.44,20.12,20.95,
83087448,478.91,1257.41,245.37,65.35,73.70,
83087626,121.85,855.88,154.60,46.82,35.32,39.49
83087770,130.03,899.51,88.34,34.52,35.92,35.21
83089848,174.66,,246.91,30.77,44.28,20.17
83090532,255.30,104.31,341.56,56.26,47.92,
83094069,212.82,145.07,480.49,79.95,70.90,76.51
83097377,150.84,43.71,163.45,91.78,91.78,89.89
83103907,110.84,121.13,216.05,96.39,82.11,114.36
83109860,123.21,75.89,250.34,22.23,22.23,
83112524,158.43,261.79,49.01,28.84,25.58,8.71
83118502,481.42,1847.84,,88.41,117.19,
83134415,153.05,37.13,,6.42,7.25,
83136736,177.47,229.89,136.23,20.03,20.03,19.50
83143483,134.57,166.48,230.62,71.20,90.61,
83143615,198.27,135.52,284.57,52.00,52.00,
83148856,211.22,81.91,362.18,22.62,29.99,
83151129,78.61,97.00,143.93,81.19,54.13,
83158479,142.97,162.06,233.94,88.11,107.68,
83163722,170.98,73.00,57.37,9.40,6.81,6.59
83166468,113.24,75.70,185.20,58.47,84.13,
83171091,111.30,140.14,172.96,78.49,81.70,70.29
83175199,82.11,151.11,242.70,77.47,83.92,77.33
83176400,247.87,121.80,336.24,32.39,35.09,
83177559,165.94,184.54,40.90,23.73,25.71,1.14
83179342,196.10,249.50,148.11,11.17,9.90,20.25
83180747,310.92,114.12,351.92,35.35,35.35,29.57
83184629,171.69,102.72,396.78,45.18,34.08,25.72
83185672,123.37,163.85,,71.18,86.99,
83194627,142.77,45.67,,,,
83198659,359.07,123.56,552.99,91.69,63.71,40.24
83199413,127.82,34.69,,72.37,72.37,
83202675,220.54,74.57,281.45,37.07,55.60,52.87
83206020,131.99,220.99,120.65,4.30,4.65,
83216307,178.30,53.26,216.81,15.61,14.99,29.09
83232196,157.80,56.98,32.41,10.60,15.90,
83238834,219.26,91.93,283.29,28.27,19.64,38.49
83241618,197.71,85.20,234.48,26.29,19.84,
83250367,165.06,62.38,37.47,13.10,9.10,3.92
83250525,72.74,58.22,186.06,90.96,71.46,
83256615,146.48,34.84,30.86,1.58,1.25,6.03
83258336,178.01,64.18,58.62,0.86,0.89,12.67
83268603,111.13,143.45,,109.39,85.95,168.71
83271832,154.55,46.17,50.02,14.62,11.48,
